NUTS3;CODE
'LT011';'9129'
'LT011';'9130'
'LT011';'9131'
'LT011';'9132'
'LT011';'9133'
'LT011';'9200'
'LT011';'9201'
'LT011';'9202'
'LT011';'9203'
'LT011';'9204'
'LT011';'9205'
'LT011';'9206'
'LT011';'9207'
'LT011';'9208'
'LT011';'9209'
'LT011';'9210'
'LT011';'9211'
'LT011';'9212'
'LT011';'9213'
'LT011';'9214'
'LT011';'9215'
'LT011';'9216'
'LT011';'9217'
'LT011';'9218'
'LT011';'9219'
'LT011';'9220'
'LT011';'9221'
'LT011';'9222'
'LT011';'9223'
'LT011';'9224'
'LT011';'9225'
'LT011';'9226'
'LT011';'9227'
'LT011';'9228'
'LT011';'9229'
'LT011';'9230'
'LT011';'9231'
'LT011';'9232'
'LT011';'9233'
'LT011';'9300'
'LT011';'9301'
'LT011';'9302'
'LT011';'9303'
'LT011';'9304'
'LT011';'9305'
'LT011';'9306'
'LT011';'9307'
'LT011';'9308'
'LT011';'9309'
'LT011';'9310'
'LT011';'9311'
'LT011';'9312'
'LT011';'9313'
'LT011';'9314'
'LT011';'9315'
'LT011';'9316'
'LT011';'9317'
'LT011';'9318'
'LT011';'9319'
'LT011';'9320'
'LT011';'9321'
'LT021';'62001'
'LT021';'62014'
'LT021';'63001'
'LT021';'64001'
'LT021';'64005'
'LT021';'64009'
'LT021';'64017'
'LT021';'64021'
'LT021';'64025'
'LT021';'64029'
'LT021';'64037'
'LT021';'64041'
'LT021';'64045'
'LT021';'64053'
'LT021';'64057'
'LT021';'64061'
'LT021';'64065'
'LT021';'64069'
'LT021';'65001'
'LT021';'65007'
'LT021';'65011'
'LT021';'65023'
'LT021';'65027'
'LT021';'65031'
'LT021';'65035'
'LT021';'65039'
'LT021';'65043'
'LT021';'65051'
'LT021';'65055'
'LT021';'65059'
'LT021';'65063'
'LT021';'65067'
'LT021';'65071'
'LT021';'65075'
'LT021';'65079'
'LT021';'66001'
'LT021';'66007'
'LT021';'67001'
'LT021';'67006'
'LT021';'67010'
'LT021';'67014'
'LT021';'67019'
'LT021';'67027'
'LT021';'67035'
'LT021';'67039'
'LT021';'67043'
'LT021';'67047'
'LT021';'67055'
'LT021';'67071'
'LT021';'67083'
'LT022';'44001'
'LT022';'44037'
'LT022';'45001'
'LT022';'45009'
'LT022';'46001'
'LT022';'46005'
'LT022';'47001'
'LT022';'47009'
'LT022';'47015'
'LT022';'48001'
'LT022';'48005'
'LT022';'48009'
'LT022';'49001'
'LT022';'50001'
'LT022';'50019'
'LT022';'51001'
'LT022';'52001'
'LT022';'52005'
'LT022';'53015'
'LT022';'53021'
'LT022';'53030'
'LT022';'53056'
'LT022';'53067'
'LT022';'53079'
'LT022';'53083'
'LT022';'53088'
'LT022';'53093'
'LT022';'54001'
'LT022';'54011'
'LT022';'54015'
'LT022';'54046'
'LT022';'54050'
'LT022';'54055'
'LT022';'54059'
'LT022';'54066'
'LT022';'54073'
'LT022';'54078'
'LT022';'54085'
'LT022';'54093'
'LT022';'55001'
'LT022';'55014'
'LT022';'55022'
'LT022';'55025'
'LT022';'55041'
'LT022';'55044'
'LT022';'55052'
'LT022';'55066'
'LT022';'55096'
'LT022';'56001'
'LT022';'56017'
'LT022';'56028'
'LT022';'56037'
'LT022';'56040'
'LT022';'56048'
'LT022';'56054'
'LT022';'56060'
'LT022';'56063'
'LT022';'57001'
'LT022';'57005'
'LT022';'58005'
'LT022';'58011'
'LT022';'58014'
'LT022';'58017'
'LT022';'58026'
'LT022';'58032'
'LT022';'58038'
'LT022';'58047'
'LT022';'58050'
'LT022';'58053'
'LT022';'58057'
'LT022';'58063'
'LT022';'58066'
'LT022';'58069'
'LT022';'58072'
'LT022';'59001'
'LT022';'59009'
'LT022';'59015'
'LT022';'59021'
'LT022';'59027'
'LT022';'59030'
'LT022';'59033'
'LT022';'59037'
'LT022';'59040'
'LT022';'59052'
'LT022';'59055'
'LT022';'59058'
'LT022';'60001'
'LT022';'60010'
'LT022';'60019'
'LT022';'60028'
'LT022';'60031'
'LT022';'60034'
'LT022';'60037'
'LT022';'60040'
'LT022';'60043'
'LT022';'60046'
'LT022';'60049'
'LT022';'60052'
'LT022';'60055'
'LT022';'60058'
'LT022';'60061'
'LT022';'60070'
'LT022';'71013'
'LT022';'71017'
'LT022';'71021'
'LT022';'71029'
'LT023';'1'
'LT023';'9'
'LT023';'91001'
'LT023';'91022'
'LT023';'91023'
'LT023';'93012'
'LT023';'93017'
'LT023';'94007'
'LT023';'96001'
'LT023';'96008'
'LT023';'96011'
'LT023';'96014'
'LT023';'96020'
'LT023';'96026'
'LT023';'96032'
'LT023';'96035'
'LT023';'96041'
'LT023';'96044'
'LT023';'96047'
'LT023';'97001'
'LT023';'97011'
'LT023';'97014'
'LT023';'97017'
'LT023';'97023'
'LT023';'97029'
'LT023';'97035'
'LT023';'97038'
'LT023';'97041'
'LT023';'98001'
'LT023';'98008'
'LT023';'98014'
'LT023';'98017'
'LT023';'98023'
'LT023';'98026'
'LT023';'98032'
'LT023';'98038'
'LT023';'98041'
'LT023';'98044'
'LT023';'98047'
'LT023';'98050'
'LT023';'99001'
'LT023';'99005'
'LT023';'99011'
'LT023';'99014'
'LT023';'99044'
'LT023';'99047'
'LT023';'99050'
'LT023';'99053'
'LT023';'99056'
'LT023';'99060'
'LT023';'99063'
'LT023';'99069'
'LT025';'35001'
'LT025';'36001'
'LT025';'36010'
'LT025';'37001'
'LT025';'37005'
'LT025';'37010'
'LT025';'38007'
'LT025';'38010'
'LT025';'38013'
'LT025';'38016'
'LT025';'38019'
'LT025';'38031'
'LT025';'38037'
'LT025';'38040'
'LT025';'38043'
'LT025';'38046'
'LT025';'38049'
'LT025';'38052'
'LT025';'38055'
'LT025';'38064'
'LT025';'38067'
'LT025';'38070'
'LT025';'38079'
'LT025';'38082'
'LT025';'39001'
'LT025';'39006'
'LT025';'39012'
'LT025';'39015'
'LT025';'39027'
'LT025';'39034'
'LT025';'39040'
'LT025';'39049'
'LT025';'39052'
'LT025';'39055'
'LT025';'39058'
'LT025';'40001'
'LT025';'40018'
'LT025';'40030'
'LT025';'40033'
'LT025';'40049'
'LT025';'40055'
'LT025';'40056'
'LT025';'41001'
'LT025';'41012'
'LT025';'41033'
'LT025';'41040'
'LT025';'41058'
'LT025';'41062'
'LT025';'41071'
'LT025';'41072'
'LT025';'41073'
'LT025';'42001'
'LT025';'42006'
'LT025';'42013'
'LT025';'42016'
'LT025';'42022'
'LT025';'42025'
'LT025';'42028'
'LT025';'42031'
'LT025';'42034'
'LT025';'42041'
'LT025';'42063'
'LT025';'42069'
'LT026';'70029'
'LT026';'76001'
'LT026';'78007'
'LT026';'79001'
'LT026';'80001'
'LT026';'80010'
'LT026';'80013'
'LT026';'80016'
'LT026';'80019'
'LT026';'80025'
'LT026';'80028'
'LT026';'81001'
'LT026';'81006'
'LT026';'81009'
'LT026';'81015'
'LT026';'81018'
'LT026';'81021'
'LT026';'81024'
'LT026';'81030'
'LT026';'81033'
'LT026';'82001'
'LT026';'82007'
'LT026';'82010'
'LT026';'82025'
'LT026';'82028'
'LT026';'82034'
'LT026';'82037'
'LT026';'82040'
'LT026';'82043'
'LT026';'82046'
'LT026';'82052'
'LT026';'82055'
'LT026';'82058'
'LT026';'83001'
'LT026';'83004'
'LT026';'83013'
'LT026';'83022'
'LT026';'83025'
'LT026';'83028'
'LT026';'83031'
'LT026';'83034'
'LT026';'83037'
'LT026';'83040'
'LT026';'83046'
'LT026';'83052'
'LT026';'84001'
'LT026';'84007'
'LT026';'84010'
'LT026';'84016'
'LT026';'84019'
'LT026';'84025'
'LT026';'84028'
'LT026';'84031'
'LT026';'84034'
'LT026';'84037'
'LT026';'85001'
'LT026';'85007'
'LT026';'85010'
'LT026';'85013'
'LT026';'85019'
'LT026';'85022'
'LT026';'85037'
'LT026';'86001'
'LT026';'86011'
'LT026';'86017'
'LT026';'86026'
'LT026';'86036'
'LT026';'86043'
'LT026';'86046'
'LT026';'86052'
'LT026';'86061'
'LT026';'86065'
'LT027';'70021'
'LT027';'72001'
'LT027';'72028'
'LT027';'73001'
'LT027';'73004'
'LT027';'73010'
'LT027';'73014'
'LT027';'73017'
'LT027';'73021'
'LT027';'73025'
'LT027';'73028'
'LT027';'73032'
'LT027';'74001'
'LT027';'74006'
'LT027';'74009'
'LT027';'74012'
'LT027';'74015'
'LT027';'74018'
'LT027';'74021'
'LT027';'74024'
'LT027';'74027'
'LT027';'74030'
'LT027';'74033'
'LT027';'74036'
'LT027';'74039'
'LT027';'74051'
'LT027';'74054'
'LT027';'74057'
'LT027';'74060'
'LT027';'74063'
'LT027';'75001'
'LT027';'75008'
'LT027';'75011'
'LT027';'75014'
'LT027';'75017'
'LT027';'75020'
'LT027';'75023'
'LT027';'75026'
'LT027';'75029'
'LT027';'75032'
'LT027';'75035'
'LT027';'75038'
'LT027';'75041'
'LT027';'75044'
'LT027';'75047'
'LT027';'99023'
'LT027';'99032'
'LT027';'99035'
'LT027';'99038'
'LT028';'87001'
'LT028';'88001'
'LT028';'88006'
'LT028';'88011'
'LT028';'88019'
'LT028';'88028'
'LT028';'88033'
'LT028';'88050'
'LT028';'88061'
'LT028';'88068'
'LT028';'88075'
'LT028';'88085'
'LT028';'88094'
'LT028';'89001'
'LT028';'89021'
'LT028';'89031'
'LT028';'89046'
'LT028';'89051'
'LT028';'89066'
'LT028';'89071'
'LT028';'89076'
'LT028';'89079'
'LT028';'89082'
'LT028';'89085'
'LT028';'89091'
'LT028';'89094'
'LT028';'89097'
'LT028';'90001'
'LT028';'90006'
'LT028';'90009'
'LT028';'90012'
'LT028';'90015'
'LT028';'90018'
'LT028';'90021'
'LT028';'90024'
'LT028';'90027'
'LT028';'90030'
'LT028';'90036'
'LT028';'90039'
'LT028';'90042'
'LT028';'90045'
'LT029';'28001'
'LT029';'28012'
'LT029';'28015'
'LT029';'28018'
'LT029';'28021'
'LT029';'28024'
'LT029';'28027'
'LT029';'28030'
'LT029';'28033'
'LT029';'28039'
'LT029';'28042'
'LT029';'28045'
'LT029';'28048'
'LT029';'29001'
'LT029';'29006'
'LT029';'29012'
'LT029';'29015'
'LT029';'29018'
'LT029';'29021'
'LT029';'29030'
'LT029';'29033'
'LT029';'29036'
'LT029';'29039'
'LT029';'29042'
'LT029';'29045'
'LT029';'29048'
'LT029';'29051'
'LT029';'29054'
'LT029';'30001'
'LT029';'30006'
'LT029';'30009'
'LT029';'30012'
'LT029';'30015'
'LT029';'30018'
'LT029';'30024'
'LT029';'30027'
'LT029';'30030'
'LT029';'30033'
'LT029';'30036'
'LT029';'30039'
'LT029';'30042'
'LT029';'30045'
'LT029';'30048'
'LT029';'30051'
'LT029';'30054'
'LT029';'31001'
'LT029';'31007'
'LT029';'32001'
'LT029';'32004'
'LT029';'32007'
'LT029';'32010'
'LT029';'32013'
'LT029';'32016'
'LT029';'32019'
'LT029';'32022'
'LT029';'32028'
'LT029';'32029'
'LT029';'32032'
'LT029';'33001'
'LT029';'33004'
'LT029';'33007'
'LT029';'33010'
'LT029';'33016'
'LT029';'33019'
'LT029';'33022'
'LT029';'33025'
'LT029';'33028'
'LT029';'33031'
'LT029';'33034'
'LT029';'33037'
'LT029';'33040'
'LT029';'33043'
'LT029';'33046'
'LT029';'33049'
'LT024';'67067'
'LT024';'68001'
'LT024';'69001'
'LT024';'69005'
'LT024';'69009'
'LT024';'69013'
'LT024';'69016'
'LT024';'69022'
'LT024';'69026'
'LT024';'69030'
'LT024';'69037'
'LT024';'69044'
'LT024';'69047'
'LT024';'69052'
'LT024';'69065'
'LT024';'69068'
'LT024';'69071'
'LT024';'69074'
'LT024';'69080'
'LT024';'69083'
'LT024';'69088'
'LT024';'69091'
'LT024';'69094'
'LT024';'69097'
'LT024';'70001'
'LT024';'70009'
'LT024';'70013'
'LT024';'70017'
'LT024';'70037'
'LT024';'70045'
'LT024';'70053'
'LT024';'70057'
'LT024';'70061'
'LT024';'70065'
'LT024';'70069'
'LT024';'70073'
'LT024';'70085'
'LT024';'71001'
'LT024';'71005'
'LT024';'71009'
'LT024';'71033'
'LT024';'71037'
'LT024';'71041'
'LT024';'71045'
'LT024';'71049'
'LT024';'71057'
'LT024';'71061'
'LT024';'71065'
'LT024';'71069'
'LT024';'71073'
'LT024';'71077'
'LT024';'71081'
'LT024';'71085'
'LT024';'71093'
'LT024';'74042'
'LT024';'74045'
'LT024';'74048'
'LT011';'17005'
'LT011';'18033'
'LT011';'18036'
'LT011';'18039'
